region_id,site,n_pe,n_ctrl,beta_pe,beta_ctrl,delta,p,fdr,dir_site,pos,chr,type,symbol
612,chr1_64227658,1,0,,,,,,,64227658,chr1,gene_body,UBE2U
612,chr1_64227694,2,1,,,,,,,64227694,chr1,gene_body,UBE2U
612,chr1_64227695,1,0,,,,,,,64227695,chr1,gene_body,UBE2U
612,chr1_64228791,7,5,,,,,,,64228791,chr1,gene_body,UBE2U
612,chr1_64228835,7,5,,,,,,,64228835,chr1,gene_body,UBE2U
612,chr1_64229010,1,0,,,,,,,64229010,chr1,gene_body,UBE2U
612,chr1_64229241,1,0,,,,,,,64229241,chr1,gene_body,UBE2U
612,chr1_64229558,0,1,,,,,,,64229558,chr1,gene_body,UBE2U
612,chr1_64230027,0,1,,,,,,,64230027,chr1,gene_body,UBE2U
612,chr1_64230394,1,0,,,,,,,64230394,chr1,gene_body,UBE2U
612,chr1_64230533,2,0,,,,,,,64230533,chr1,gene_body,UBE2U
612,chr1_64230669,2,0,,,,,,,64230669,chr1,gene_body,UBE2U
612,chr1_64230760,1,0,,,,,,,64230760,chr1,gene_body,UBE2U
612,chr1_64230762,1,0,,,,,,,64230762,chr1,gene_body,UBE2U
612,chr1_64232373,1,0,,,,,,,64232373,chr1,gene_body,UBE2U
612,chr1_64232536,1,0,,,,,,,64232536,chr1,gene_body,UBE2U
612,chr1_64233109,4,5,,,,,,,64233109,chr1,gene_body,UBE2U
612,chr1_64233133,4,5,,,,,,,64233133,chr1,gene_body,UBE2U
612,chr1_64233165,4,5,,,,,,,64233165,chr1,gene_body,UBE2U
612,chr1_64233197,0,2,,,,,,,64233197,chr1,gene_body,UBE2U
612,chr1_64233249,0,1,,,,,,,64233249,chr1,gene_body,UBE2U
612,chr1_64233385,2,2,,,,,,,64233385,chr1,gene_body,UBE2U
612,chr1_64233727,2,0,,,,,,,64233727,chr1,gene_body,UBE2U
612,chr1_64233812,1,0,,,,,,,64233812,chr1,gene_body,UBE2U
612,chr1_64235742,1,0,,,,,,,64235742,chr1,gene_body,UBE2U
612,chr1_64237554,2,0,,,,,,,64237554,chr1,gene_body,UBE2U
612,chr1_64237555,0,1,,,,,,,64237555,chr1,gene_body,UBE2U
612,chr1_64237568,2,0,,,,,,,64237568,chr1,gene_body,UBE2U
612,chr1_64237569,0,1,,,,,,,64237569,chr1,gene_body,UBE2U
612,chr1_64238262,2,0,,,,,,,64238262,chr1,gene_body,UBE2U
612,chr1_64238273,4,1,,,,,,,64238273,chr1,gene_body,UBE2U
612,chr1_64238878,0,1,,,,,,,64238878,chr1,gene_body,UBE2U
612,chr1_64242533,1,0,,,,,,,64242533,chr1,gene_body,UBE2U
612,chr1_64242549,1,0,,,,,,,64242549,chr1,gene_body,UBE2U
612,chr1_64243549,1,0,,,,,,,64243549,chr1,gene_body,UBE2U
612,chr1_64243566,1,0,,,,,,,64243566,chr1,gene_body,UBE2U
612,chr1_64243760,1,0,,,,,,,64243760,chr1,gene_body,UBE2U
612,chr1_64243776,0,1,,,,,,,64243776,chr1,gene_body,UBE2U
612,chr1_64243777,1,0,,,,,,,64243777,chr1,gene_body,UBE2U
612,chr1_64245509,0,1,,,,,,,64245509,chr1,gene_body,UBE2U
612,chr1_64245510,1,0,,,,,,,64245510,chr1,gene_body,UBE2U
612,chr1_64245549,0,1,,,,,,,64245549,chr1,gene_body,UBE2U
612,chr1_64245550,1,0,,,,,,,64245550,chr1,gene_body,UBE2U
612,chr1_64245569,0,1,,,,,,,64245569,chr1,gene_body,UBE2U
612,chr1_64245570,3,6,,,,,,,64245570,chr1,gene_body,UBE2U
612,chr1_64245603,1,2,,,,,,,64245603,chr1,gene_body,UBE2U
612,chr1_64245604,1,1,,,,,,,64245604,chr1,gene_body,UBE2U
612,chr1_64245606,1,0,,,,,,,64245606,chr1,gene_body,UBE2U
612,chr1_64245607,0,1,,,,,,,64245607,chr1,gene_body,UBE2U
612,chr1_64246587,0,1,,,,,,,64246587,chr1,gene_body,UBE2U
612,chr1_64247526,1,1,,,,,,,64247526,chr1,gene_body,UBE2U
612,chr1_64247552,1,0,,,,,,,64247552,chr1,gene_body,UBE2U
612,chr1_64247553,1,1,,,,,,,64247553,chr1,gene_body,UBE2U
612,chr1_64247923,2,0,,,,,,,64247923,chr1,gene_body,UBE2U
612,chr1_64247924,6,5,,,,,,,64247924,chr1,gene_body,UBE2U
612,chr1_64247945,2,0,,,,,,,64247945,chr1,gene_body,UBE2U
612,chr1_64248317,1,0,,,,,,,64248317,chr1,gene_body,UBE2U
612,chr1_64250205,1,0,,,,,,,64250205,chr1,gene_body,UBE2U
612,chr1_64250507,2,0,,,,,,,64250507,chr1,gene_body,UBE2U
612,chr1_64250911,1,0,,,,,,,64250911,chr1,gene_body,UBE2U
612,chr1_64250969,1,0,,,,,,,64250969,chr1,gene_body,UBE2U
612,chr1_64252092,1,0,,,,,,,64252092,chr1,gene_body,UBE2U
612,chr1_64252162,0,1,,,,,,,64252162,chr1,gene_body,UBE2U
612,chr1_64253480,1,0,,,,,,,64253480,chr1,gene_body,UBE2U
612,chr1_64254009,1,0,,,,,,,64254009,chr1,gene_body,UBE2U
612,chr1_64254031,1,0,,,,,,,64254031,chr1,gene_body,UBE2U
612,chr1_64255217,2,0,,,,,,,64255217,chr1,gene_body,UBE2U
612,chr1_64255218,1,0,,,,,,,64255218,chr1,gene_body,UBE2U
612,chr1_64255228,3,2,,,,,,,64255228,chr1,gene_body,UBE2U
612,chr1_64255844,0,1,,,,,,,64255844,chr1,gene_body,UBE2U
612,chr1_64259692,0,1,,,,,,,64259692,chr1,gene_body,UBE2U
612,chr1_64260176,1,0,,,,,,,64260176,chr1,gene_body,UBE2U
612,chr1_64260701,1,0,,,,,,,64260701,chr1,gene_body,UBE2U
612,chr1_64261098,0,1,,,,,,,64261098,chr1,gene_body,UBE2U
612,chr1_64262196,1,0,,,,,,,64262196,chr1,gene_body,UBE2U
612,chr1_64263475,1,0,,,,,,,64263475,chr1,gene_body,UBE2U
612,chr1_64263611,0,1,,,,,,,64263611,chr1,gene_body,UBE2U
612,chr1_64263798,1,1,,,,,,,64263798,chr1,gene_body,UBE2U
612,chr1_64263958,1,0,,,,,,,64263958,chr1,gene_body,UBE2U
612,chr1_64265049,0,2,,,,,,,64265049,chr1,gene_body,UBE2U
612,chr1_64265085,1,2,,,,,,,64265085,chr1,gene_body,UBE2U
612,chr1_64265112,1,0,,,,,,,64265112,chr1,gene_body,UBE2U
612,chr1_64265133,4,3,,,,,,,64265133,chr1,gene_body,UBE2U
612,chr1_64265671,3,0,,,,,,,64265671,chr1,gene_body,UBE2U
612,chr1_64265672,32,32,0.0174192956293022,0.0363687674950786,-0.0189494718657764,0.322969847863527,1,hypo,64265672,chr1,gene_body,UBE2U
612,chr1_64265739,31,32,0.0841326713906485,0.0491285797683924,0.0350040916222561,0.281569784571464,1,hyper,64265739,chr1,gene_body,UBE2U
612,chr1_64265740,5,0,,,,,,,64265740,chr1,gene_body,UBE2U
612,chr1_64265797,27,27,0.929164662497996,0.864770723104057,0.0643939393939393,0.447163930196904,1,hyper,64265797,chr1,gene_body,UBE2U
612,chr1_64265798,24,29,0.889766922094508,0.896141215106732,-0.00637429301222414,0.970855862289842,1,hypo,64265798,chr1,gene_body,UBE2U
612,chr1_64265803,27,27,0.929405162738496,0.920576131687243,0.00882903105125321,0.667690757835721,1,hyper,64265803,chr1,gene_body,UBE2U
612,chr1_64265804,25,29,0.872546250684182,0.87200328407225,0.000542966611932094,0.971257996352233,1,hyper,64265804,chr1,gene_body,UBE2U
612,chr1_64265873,2,1,,,,,,,64265873,chr1,gene_body,UBE2U
612,chr1_64265874,3,0,,,,,,,64265874,chr1,gene_body,UBE2U
612,chr1_64266049,2,0,,,,,,,64266049,chr1,gene_body,UBE2U
612,chr1_64266527,1,1,,,,,,,64266527,chr1,gene_body,UBE2U
612,chr1_64266547,1,1,,,,,,,64266547,chr1,gene_body,UBE2U
612,chr1_64266549,1,1,,,,,,,64266549,chr1,gene_body,UBE2U
1165,chr1_157273748,1,0,,,,,,,157273748,chr1,gene_body,LINC02772
1165,chr1_157274057,1,0,,,,,,,157274057,chr1,gene_body,LINC02772
1165,chr1_157275195,3,0,,,,,,,157275195,chr1,gene_body,LINC02772
1165,chr1_157275228,20,30,0.619834869431644,0.3675,0.252334869431644,0.0273464388912881,1,hyper,157275228,chr1,gene_body,LINC02772
1165,chr1_157275229,0,1,,,,,,,157275229,chr1,gene_body,LINC02772
1165,chr1_157275246,20,30,0.630345622119816,0.602592592592593,0.0277530295272231,0.900039345563902,1,hyper,157275246,chr1,gene_body,LINC02772
1165,chr1_157275247,0,1,,,,,,,157275247,chr1,gene_body,LINC02772
1165,chr1_157275325,7,11,,,,,,,157275325,chr1,gene_body,LINC02772
1165,chr1_157275981,0,1,,,,,,,157275981,chr1,gene_body,LINC02772
1165,chr1_157277437,2,0,,,,,,,157277437,chr1,gene_body,LINC02772
1165,chr1_157277504,0,1,,,,,,,157277504,chr1,gene_body,LINC02772
1165,chr1_157277505,1,0,,,,,,,157277505,chr1,gene_body,LINC02772
1165,chr1_157277517,0,1,,,,,,,157277517,chr1,gene_body,LINC02772
1165,chr1_157277574,1,0,,,,,,,157277574,chr1,gene_body,LINC02772
1165,chr1_157277585,1,0,,,,,,,157277585,chr1,gene_body,LINC02772
1165,chr1_157277631,2,0,,,,,,,157277631,chr1,gene_body,LINC02772
1165,chr1_157277632,1,0,,,,,,,157277632,chr1,gene_body,LINC02772
1165,chr1_157277633,2,0,,,,,,,157277633,chr1,gene_body,LINC02772
1165,chr1_157277659,1,0,,,,,,,157277659,chr1,gene_body,LINC02772
1165,chr1_157277660,1,1,,,,,,,157277660,chr1,gene_body,LINC02772
1165,chr1_157278770,0,1,,,,,,,157278770,chr1,gene_body,LINC02772
1165,chr1_157278771,1,0,,,,,,,157278771,chr1,gene_body,LINC02772
1165,chr1_157278776,0,1,,,,,,,157278776,chr1,gene_body,LINC02772
1165,chr1_157278777,1,0,,,,,,,157278777,chr1,gene_body,LINC02772
1165,chr1_157279044,4,0,,,,,,,157279044,chr1,gene_body,LINC02772
1165,chr1_157279045,31,32,0.0257279425635563,0.0250003468753469,0.00072759568820939,0.922718331898125,1,hyper,157279045,chr1,gene_body,LINC02772
1165,chr1_157279062,32,32,0.470266011305438,0.411187291844478,0.0590787194609604,0.162588410917885,1,hyper,157279062,chr1,gene_body,LINC02772
1165,chr1_157279063,31,32,0.513444319468514,0.388377743633645,0.125066575834869,0.0258173485753168,1,hyper,157279063,chr1,gene_body,LINC02772
1165,chr1_157279065,32,32,0.383561477240789,0.293565596416036,0.0899958808247521,0.0409957020823157,1,hyper,157279065,chr1,gene_body,LINC02772
1165,chr1_157279066,31,32,0.460710812726468,0.303486800186684,0.157224012539784,0.00406032313323923,0.477216541530764,hyper,157279066,chr1,gene_body,LINC02772
1165,chr1_157279070,32,32,0.430528521889868,0.360904664665435,0.0696238572244329,0.0940491747043442,1,hyper,157279070,chr1,gene_body,LINC02772
1165,chr1_157279071,31,32,0.535773850118846,0.327145458922742,0.208628391196104,0.000740791391709017,0.172167658046634,hyper,157279071,chr1,gene_body,LINC02772
1165,chr1_157279074,32,32,0.458006546381121,0.333152569623708,0.124853976757413,0.0119219008617073,0.883352200317676,hyper,157279074,chr1,gene_body,LINC02772
1165,chr1_157279075,31,32,0.526602745841257,0.349153494442291,0.177449251398966,0.000629198887248661,0.172167658046634,hyper,157279075,chr1,gene_body,LINC02772
1165,chr1_157279106,32,32,0.040141581047708,0.0261654881158521,0.0139760929318559,0.906884750142989,1,hyper,157279106,chr1,gene_body,LINC02772
1165,chr1_157279107,31,30,0.0664442640768387,0.0413390313390313,0.0251052327378074,0.0985685673985219,1,hyper,157279107,chr1,gene_body,LINC02772
1165,chr1_157279115,1,2,,,,,,,157279115,chr1,gene_body,LINC02772
1165,chr1_157279134,32,32,0.555030853252634,0.388182757397499,0.166848095855136,0.0043404845020989,0.477216541530764,hyper,157279134,chr1,gene_body,LINC02772
1165,chr1_157279135,31,32,0.526507198262528,0.407436195497026,0.119071002765502,0.0625598012269548,1,hyper,157279135,chr1,gene_body,LINC02772
1165,chr1_157279146,32,32,0.69409188241168,0.531099169387772,0.162992713023908,0.000577796422812638,0.172167658046634,hyper,157279146,chr1,gene_body,LINC02772
1165,chr1_157279147,31,32,0.660925867582726,0.486959642519989,0.173966225062738,0.00198624911459744,0.292947521852944,hyper,157279147,chr1,gene_body,LINC02772
1165,chr1_157279152,32,32,0.634337722603567,0.446411360092952,0.187926362510615,0.000955392685048739,0.186363211822249,hyper,157279152,chr1,gene_body,LINC02772
1165,chr1_157279153,31,32,0.579662154612458,0.437497454132695,0.142164700479763,0.00463314894259326,0.483045718204507,hyper,157279153,chr1,gene_body,LINC02772
1165,chr1_157279160,32,32,0.633873939348855,0.448043388371469,0.185830550977387,0.000797204303837562,0.172167658046634,hyper,157279160,chr1,gene_body,LINC02772
1165,chr1_157279161,31,32,0.59335205849041,0.448661517068215,0.144690541422195,0.0152062498105738,0.884155698120577,hyper,157279161,chr1,gene_body,LINC02772
1165,chr1_157279164,32,32,0.547280422198912,0.358079009182628,0.189201413016285,0.00158181815167469,0.265701510088245,hyper,157279164,chr1,gene_body,LINC02772
1165,chr1_157279165,31,32,0.524000218916321,0.359180920050853,0.164819298865467,0.00650372028477531,0.605046100954404,hyper,157279165,chr1,gene_body,LINC02772
1165,chr1_157279171,32,32,0.0275874683351921,0.0183305877558974,0.00925688057929477,0.02181075512917,1,hyper,157279171,chr1,gene_body,LINC02772
1165,chr1_157279172,5,5,,,,,,,157279172,chr1,gene_body,LINC02772
1165,chr1_157279207,28,30,0.35218999880654,0.338432968104021,0.0137570307025194,0.8004577097057,1,hyper,157279207,chr1,gene_body,LINC02772
1165,chr1_157279208,1,4,,,,,,,157279208,chr1,gene_body,LINC02772
1165,chr1_157279232,28,30,0.380323949755341,0.303474685645738,0.0768492641096025,0.234353960090195,1,hyper,157279232,chr1,gene_body,LINC02772
1165,chr1_157279233,1,4,,,,,,,157279233,chr1,gene_body,LINC02772
1165,chr1_157279271,4,1,,,,,,,157279271,chr1,gene_body,LINC02772
1165,chr1_157279272,13,10,0.256410256410256,0.4,-0.143589743589744,0.673576524431283,1,hypo,157279272,chr1,gene_body,LINC02772
1165,chr1_157279307,0,1,,,,,,,157279307,chr1,gene_body,LINC02772
1165,chr1_157279308,13,10,0.442307692307692,0.4,0.0423076923076923,0.852200834567237,1,hyper,157279308,chr1,gene_body,LINC02772
1165,chr1_157279344,1,1,,,,,,,157279344,chr1,gene_body,LINC02772
1165,chr1_157279345,5,1,,,,,,,157279345,chr1,gene_body,LINC02772
1165,chr1_157279365,6,1,,,,,,,157279365,chr1,gene_body,LINC02772
1165,chr1_157279366,31,32,0.00864055299539171,0.0260670319264069,-0.0174264789310152,0.230289533224559,1,hypo,157279366,chr1,gene_body,LINC02772
1165,chr1_157279373,32,32,0.355166917995108,0.208085426434585,0.147081491560523,0.000186246193788042,0.141743429691909,hyper,157279373,chr1,gene_body,LINC02772
1165,chr1_157279374,29,32,0.419726751724723,0.306076074061808,0.113650677662916,0.0245027359354026,1,hyper,157279374,chr1,gene_body,LINC02772
1165,chr1_157279394,1,0,,,,,,,157279394,chr1,gene_body,LINC02772
1165,chr1_157279396,32,32,0.270186096306894,0.138266992254215,0.131919104052679,8.55834514807974e-05,0.141743429691909,hyper,157279396,chr1,gene_body,LINC02772
1165,chr1_157279397,31,32,0.252559205500382,0.272143308080808,-0.0195841025804261,0.876134836491172,1,hypo,157279397,chr1,gene_body,LINC02772
1165,chr1_157279399,13,10,0.423076923076923,0.075,0.348076923076923,0.053996884795108,1,hyper,157279399,chr1,gene_body,LINC02772
1165,chr1_157279400,1,1,,,,,,,157279400,chr1,gene_body,LINC02772
1165,chr1_157279427,32,32,0.258982303741966,0.172824293145658,0.0861580105963083,0.0140961406067346,0.884155698120577,hyper,157279427,chr1,gene_body,LINC02772
1165,chr1_157279428,31,32,0.339161289187994,0.220330047368091,0.118831241819903,0.0255558470032915,1,hyper,157279428,chr1,gene_body,LINC02772
1165,chr1_157279449,32,32,0.0174429881461131,0.0353737408424908,-0.0179307526963777,0.990067179122899,1,hypo,157279449,chr1,gene_body,LINC02772
1165,chr1_157279450,3,0,,,,,,,157279450,chr1,gene_body,LINC02772
1165,chr1_157279480,16,17,0.299242424242424,0.274509803921569,0.0247326203208556,0.922577518669795,1,hyper,157279480,chr1,gene_body,LINC02772
1165,chr1_157279541,15,16,0.184848484848485,0.109375,0.0754734848484848,0.605660610554938,1,hyper,157279541,chr1,gene_body,LINC02772
1165,chr1_157279545,14,15,0.203571428571429,0.144444444444444,0.0591269841269841,0.598284191237715,1,hyper,157279545,chr1,gene_body,LINC02772
1165,chr1_157279648,9,10,,,,,,,157279648,chr1,gene_body,LINC02772
1165,chr1_157279668,2,0,,,,,,,157279668,chr1,gene_body,LINC02772
1165,chr1_157279701,1,1,,,,,,,157279701,chr1,gene_body,LINC02772
1165,chr1_157279734,1,1,,,,,,,157279734,chr1,gene_body,LINC02772
1165,chr1_157280430,1,0,,,,,,,157280430,chr1,gene_body,LINC02772
1165,chr1_157283738,1,0,,,,,,,157283738,chr1,gene_body,LINC02772
1211,chr1_161118086,30,32,0.00407925407925408,0.0124992195304695,-0.00841996545121545,0.209063921264679,1,hypo,161118086,chr1,gene_body,NIT1
1211,chr1_161118092,30,32,0.0444444444444444,0,0.0444444444444444,0.460074034902168,1,hyper,161118092,chr1,gene_body,NIT1
1211,chr1_161118093,30,32,0.00416666666666667,0.00699404761904762,-0.00282738095238095,0.662406223951098,1,hypo,161118093,chr1,gene_body,NIT1
1211,chr1_161118100,30,32,0.0222222222222222,0.0219381313131313,0.000284090909090907,0.480484345066612,1,hyper,161118100,chr1,gene_body,NIT1
1211,chr1_161118101,30,32,0.00534537925842274,0.00258228291316527,0.00276309634525747,0.564045568213393,1,hyper,161118101,chr1,gene_body,NIT1
1211,chr1_161118108,30,32,0,0.00347222222222222,-0.00347222222222222,1,1,hypo,161118108,chr1,gene_body,NIT1
1211,chr1_161118109,30,32,0.00732600732600733,0,0.00732600732600733,0.460074034902168,1,hyper,161118109,chr1,gene_body,NIT1
1211,chr1_161118113,30,32,0.0277777777777778,0.00836975524475525,0.0194080225330225,1,1,hyper,161118113,chr1,gene_body,NIT1
1211,chr1_161118114,30,32,0,0.0184334150326797,-0.0184334150326797,0.128924701305918,1,hypo,161118114,chr1,gene_body,NIT1
1211,chr1_161118116,30,32,0,0,0,1,1,hypo,161118116,chr1,gene_body,NIT1
1211,chr1_161118117,30,32,0.00238095238095238,0.00164473684210526,0.000736215538847118,0.967741935483871,1,hyper,161118117,chr1,gene_body,NIT1
1211,chr1_161118133,30,32,0.0194444444444444,0.00347222222222222,0.0159722222222222,0.460074034902168,1,hyper,161118133,chr1,gene_body,NIT1
1211,chr1_161118134,30,32,0.0155555555555556,0.00404411764705882,0.0115114379084967,0.439566546262851,1,hyper,161118134,chr1,gene_body,NIT1
1211,chr1_161118140,30,32,0.0111111111111111,0.0137152777777778,-0.00260416666666667,0.395665462628508,1,hypo,161118140,chr1,gene_body,NIT1
1211,chr1_161118141,4,0,,,,,,,161118141,chr1,gene_body,NIT1
1211,chr1_161118145,7,8,,,,,,,161118145,chr1,gene_body,NIT1
1211,chr1_161118154,6,8,,,,,,,161118154,chr1,gene_body,NIT1
1211,chr1_161118199,6,8,,,,,,,161118199,chr1,gene_body,NIT1
1211,chr1_161118202,6,8,,,,,,,161118202,chr1,gene_body,NIT1
1211,chr1_161118206,6,8,,,,,,,161118206,chr1,gene_body,NIT1
1211,chr1_161118208,6,8,,,,,,,161118208,chr1,gene_body,NIT1
1211,chr1_161118224,6,8,,,,,,,161118224,chr1,gene_body,NIT1
1211,chr1_161118374,0,1,,,,,,,161118374,chr1,gene_body,NIT1
1211,chr1_161118398,0,1,,,,,,,161118398,chr1,gene_body,NIT1
1211,chr1_161118399,3,2,,,,,,,161118399,chr1,gene_body,NIT1
1211,chr1_161118428,0,1,,,,,,,161118428,chr1,gene_body,NIT1
1211,chr1_161118429,3,2,,,,,,,161118429,chr1,gene_body,NIT1
1211,chr1_161118445,3,2,,,,,,,161118445,chr1,gene_body,NIT1
1211,chr1_161118494,1,0,,,,,,,161118494,chr1,gene_body,NIT1
1211,chr1_161118514,5,8,,,,,,,161118514,chr1,gene_body,NIT1
1211,chr1_161118520,5,8,,,,,,,161118520,chr1,gene_body,NIT1
1211,chr1_161118582,4,8,,,,,,,161118582,chr1,gene_body,NIT1
1211,chr1_161118585,4,8,,,,,,,161118585,chr1,gene_body,NIT1
1211,chr1_161118845,1,1,,,,,,,161118845,chr1,gene_body,NIT1
1211,chr1_161118888,1,0,,,,,,,161118888,chr1,gene_body,NIT1
1211,chr1_161119011,1,0,,,,,,,161119011,chr1,gene_body,NIT1
1211,chr1_161119168,1,0,,,,,,,161119168,chr1,gene_body,NIT1
1211,chr1_161119203,1,0,,,,,,,161119203,chr1,gene_body,NIT1
1211,chr1_161119206,1,0,,,,,,,161119206,chr1,gene_body,NIT1
1211,chr1_161120135,1,0,,,,,,,161120135,chr1,gene_body,NIT1
1211,chr1_161120563,0,1,,,,,,,161120563,chr1,gene_body,NIT1
1211,chr1_161121081,1,0,,,,,,,161121081,chr1,gene_body,NIT1
1211,chr1_161121684,1,0,,,,,,,161121684,chr1,gene_body,NIT1
1211,chr1_161121892,0,1,,,,,,,161121892,chr1,gene_body,NIT1
1211,chr1_161121893,0,1,,,,,,,161121893,chr1,gene_body,NIT1
1211,chr1_161122190,1,0,,,,,,,161122190,chr1,gene_body,NIT1
1211,chr1_161122323,2,0,,,,,,,161122323,chr1,gene_body,NIT1
1211,chr1_161122336,1,0,,,,,,,161122336,chr1,gene_body,NIT1
1211,chr1_161122421,1,1,,,,,,,161122421,chr1,gene_body,NIT1
1211,chr1_161122433,1,1,,,,,,,161122433,chr1,gene_body,NIT1
1211,chr1_161122434,1,0,,,,,,,161122434,chr1,gene_body,NIT1
1211,chr1_161122820,1,0,,,,,,,161122820,chr1,gene_body,NIT1
1211,chr1_161123116,1,0,,,,,,,161123116,chr1,gene_body,NIT1
1211,chr1_161123117,1,1,,,,,,,161123117,chr1,gene_body,NIT1
1211,chr1_161123119,2,1,,,,,,,161123119,chr1,gene_body,NIT1
1211,chr1_161123120,1,1,,,,,,,161123120,chr1,gene_body,NIT1
1211,chr1_161123125,2,1,,,,,,,161123125,chr1,gene_body,NIT1
1211,chr1_161123126,1,1,,,,,,,161123126,chr1,gene_body,NIT1
1211,chr1_161123152,4,1,,,,,,,161123152,chr1,gene_body,NIT1
1211,chr1_161123153,1,2,,,,,,,161123153,chr1,gene_body,NIT1
1211,chr1_161123161,4,1,,,,,,,161123161,chr1,gene_body,NIT1
1211,chr1_161123162,1,2,,,,,,,161123162,chr1,gene_body,NIT1
1211,chr1_161123184,2,1,,,,,,,161123184,chr1,gene_body,NIT1
1211,chr1_161123185,1,2,,,,,,,161123185,chr1,gene_body,NIT1
1211,chr1_161123377,0,1,,,,,,,161123377,chr1,gene_body,NIT1
1211,chr1_161123410,0,1,,,,,,,161123410,chr1,gene_body,NIT1
1211,chr1_161123411,1,0,,,,,,,161123411,chr1,gene_body,NIT1
1211,chr1_161123435,0,1,,,,,,,161123435,chr1,gene_body,NIT1
1211,chr1_161123436,1,0,,,,,,,161123436,chr1,gene_body,NIT1
1211,chr1_161123455,0,1,,,,,,,161123455,chr1,gene_body,NIT1
1211,chr1_161123456,1,0,,,,,,,161123456,chr1,gene_body,NIT1
1211,chr1_161123467,1,0,,,,,,,161123467,chr1,gene_body,NIT1
1211,chr1_161123496,2,2,,,,,,,161123496,chr1,gene_body,NIT1
1211,chr1_161123497,26,31,0.953513473705782,0.982498562294827,-0.0289850885890457,0.0305095077566863,1,hypo,161123497,chr1,gene_body,NIT1
1211,chr1_161123504,3,4,,,,,,,161123504,chr1,gene_body,NIT1
1211,chr1_161123505,26,31,0.947775432653755,0.972914464680169,-0.0251390320264142,0.127488586284258,1,hypo,161123505,chr1,gene_body,NIT1
1211,chr1_161123508,3,4,,,,,,,161123508,chr1,gene_body,NIT1
1211,chr1_161123509,26,31,0.947073834053349,0.968711894836683,-0.0216380607833335,0.300927591003433,1,hypo,161123509,chr1,gene_body,NIT1
1211,chr1_161123552,3,4,,,,,,,161123552,chr1,gene_body,NIT1
1211,chr1_161123553,26,31,0.936699506706988,0.972021482102127,-0.0353219753951395,0.0183373790137223,0.955914921517059,hypo,161123553,chr1,gene_body,NIT1
1211,chr1_161123584,1,0,,,,,,,161123584,chr1,gene_body,NIT1
1211,chr1_161123701,1,0,,,,,,,161123701,chr1,gene_body,NIT1
1211,chr1_161124143,1,0,,,,,,,161124143,chr1,gene_body,NIT1
1211,chr1_161124144,0,1,,,,,,,161124144,chr1,gene_body,NIT1
1211,chr1_161124479,1,0,,,,,,,161124479,chr1,gene_body,NIT1
1211,chr1_161124833,1,0,,,,,,,161124833,chr1,gene_body,NIT1
1211,chr1_161125154,0,1,,,,,,,161125154,chr1,gene_body,NIT1
1293,chr1_171781663,7,4,,,,,,,171781663,chr1,gene_body,METTL13
1293,chr1_171781664,3,0,,,,,,,171781664,chr1,gene_body,METTL13
1293,chr1_171781681,13,21,0,0.0476190476190476,-0.0476190476190476,1,1,hypo,171781681,chr1,gene_body,METTL13
1293,chr1_171781694,13,21,0,0,0,1,1,hypo,171781694,chr1,gene_body,METTL13
1293,chr1_171781719,13,21,0,0.0119047619047619,-0.0119047619047619,1,1,hypo,171781719,chr1,gene_body,METTL13
